step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16425,0.956335,0.0199837,0.0441481,0.0133029,0.11869,0.00868386,0.203053,0.328988,3.91818,0.0654505,0.299792,0.0723287,0.875408,6.95315,0.985539,1,0.00724252,0.126057,0.697359,0.139139,0.620404,0.987032,0.620404,0,-0.00431922,0.0339792,0.918176,0.841465,0.0107951,0.0186428,0.00145579,0.00180723,0.563439,0.0131779,-11.3923,-13.547,10.5995,0.716395,0.811964,-16.2916,-0.0167821,0,-0.00080032,1.48071,2.36766,0,0,-0.00359446,-0.977226,-0.167847,-0.00038979,-0.0149561,0.37927,5.83333,14.0417,0,0,29.625,12.25,1.45833,-17.0052,1.5e-05,0.00082129,0.110393,1.51507,0.0844195,61459,0.102658,75.55,6.09076
16426,0.96073,0.0198422,0.0443736,0.0131947,0.120926,0.00859142,0.203907,0.335607,3.9319,0.0648163,0.300415,0.0721414,0.874646,6.95589,0.985824,1,0.00694467,0.119512,0.705731,0.141637,0.619035,0.986721,0.619035,0,-0.0043318,0.032002,0.918239,0.843324,0.0106908,0.0185411,0.00149326,0.00178063,0.563353,0.013049,-11.2797,-13.6432,10.6507,0.714163,0.812072,-16.2329,-0.0166583,0,-0.000643347,1.4887,2.36395,0,0,-0.0035635,-0.980277,-0.164253,-0.000385874,-0.015819,0.376836,5.75,13.9167,0,0,28.3333,13.1667,1.20833,-17.0171,2.25e-05,0.000902003,0.101399,1.51124,0.0831697,61655,0.102622,73.13,6.14524
16427,0.95833,0.0201274,0.0435223,0.0134182,0.119532,0.00849941,0.204085,0.330872,3.9349,0.0642586,0.300633,0.0721352,0.876537,6.95309,0.985139,1,0.00745917,0.124453,0.698696,0.140051,0.60304,0.988649,0.60304,0,-0.00428882,0.0333211,0.918468,0.841373,0.0107874,0.0187377,0.001302,0.00168321,0.560906,0.0132389,-11.5273,-13.2672,10.6119,0.713797,0.81029,-16.5299,-0.0167122,0,-0.000693856,1.48488,2.36587,0,0,-0.00359171,-0.971589,-0.167924,-0.000391132,-0.0144731,0.377706,5.16667,12.9167,0,0,31.375,12.75,1.66667,-17.0201,1e-05,0.00244853,0.103739,1.51896,0.084861,61293,0.102626,74.46,6.05875
16428,0.963131,0.0198141,0.0443689,0.013186,0.119234,0.00871168,0.20434,0.332192,3.92264,0.0667105,0.29975,0.0721562,0.875979,6.95022,0.985495,1,0.00717278,0.122098,0.697057,0.139793,0.632695,0.989971,0.632695,0,-0.00431114,0.0344351,0.9176,0.841236,0.0107391,0.0185157,0.00165313,0.00194417,0.564107,0.0130887,-11.3636,-13.7411,10.6874,0.712988,0.807962,-16.1877,-0.0169128,0,-0.000876943,1.49512,2.38347,0,0,-0.00361101,-0.979349,-0.169457,-0.000392334,-0.0142562,0.380899,7.125,15.2917,0,0,29.9167,11.8333,1.25,-17.0204,1.5e-05,-0.000536584,0.117664,1.50937,0.0833502,61720,0.102614,75.1,6.39623
16429,0.954829,0.0196311,0.0449655,0.013046,0.12098,0.00856493,0.203985,0.331819,3.94411,0.0656744,0.300363,0.0715664,0.875238,6.96242,0.986228,1,0.0069544,0.119365,0.703865,0.141457,0.609649,0.992165,0.609649,0,-0.00434938,0.0328996,0.917747,0.843582,0.0105702,0.0183678,0.00159053,0.00185025,0.563947,0.0129363,-11.2211,-13.9106,10.5767,0.717609,0.805285,-16.1165,-0.0167614,0,-0.00077127,1.47855,2.35479,0,0,-0.00358613,-0.975747,-0.166651,-0.000387859,-0.0150762,0.376152,5.29167,14.2083,0,0,28.7917,13.7917,1.54167,-17.0177,1.5e-05,0.000341446,0.108596,1.51172,0.0833368,61630,0.102615,72.58,6.10481
16430,0.954153,0.0193911,0.0447306,0.0128868,0.121197,0.00860285,0.20384,0.333103,3.96261,0.0658283,0.299696,0.0709854,0.875639,6.96027,0.986554,1,0.00678845,0.110961,0.70723,0.142195,0.600544,0.983709,0.600544,0,-0.00438525,0.0325708,0.917074,0.845104,0.0104906,0.0181589,0.00155521,0.00180426,0.565003,0.0128595,-11.2594,-14.1268,10.5805,0.717616,0.800283,-15.9462,-0.0167753,0,-0.000705773,1.47425,2.34506,0,0,-0.00360112,-0.983543,-0.165241,-0.0003894,-0.0159671,0.374725,7.04167,15.9167,0,0,29.8333,14.375,1.04167,-17.014,1e-05,0.00203698,0.102871,1.50098,0.0840204,62021,0.102608,72,6.01951
16431,0.959405,0.0199469,0.0445921,0.0132598,0.120841,0.00851601,0.203862,0.334097,3.9834,0.064148,0.299945,0.0720662,0.877001,6.95569,0.985987,1,0.00715409,0.119455,0.70409,0.141646,0.610412,0.985431,0.610412,0,-0.0043436,0.0317755,0.918183,0.84229,0.0106721,0.018631,0.00144649,0.00176454,0.563484,0.0130585,-11.3393,-13.5795,10.715,0.711678,0.812135,-16.2905,-0.0168354,0,-0.000587704,1.48581,2.36395,0,0,-0.00359524,-0.981223,-0.164151,-0.000389099,-0.0155458,0.377176,5.25,13,0,0,29.0833,13.0833,1.20833,-17.0161,1e-05,0.00207339,0.106899,1.48825,0.0849066,62488,0.102607,74.48,6.00835
16432,0.960379,0.0195171,0.0460906,0.0129475,0.120796,0.00877872,0.203985,0.334855,3.9674,0.0660416,0.299671,0.0718264,0.875746,6.95259,0.986488,1,0.00658964,0.112844,0.704966,0.141707,0.613039,0.989081,0.613039,0,-0.00440077,0.0323609,0.915386,0.843197,0.0106017,0.0183382,0.00158744,0.00184034,0.564648,0.0128809,-11.209,-14.4143,10.7729,0.715231,0.810001,-15.7736,-0.0165117,0,-0.000704278,1.48709,2.37217,0,0,-0.0035702,-0.989084,-0.166161,-0.000386355,-0.0148435,0.379081,6.95833,16.8333,0,0,27.4167,12.375,0.791667,-17.0188,2.25e-05,0.000177188,0.12213,1.50752,0.0832114,61798,0.102558,73.05,6.30294
16433,0.957745,0.019392,0.0449295,0.0128854,0.120604,0.00861901,0.203948,0.333633,3.9809,0.0654325,0.299807,0.0710723,0.878195,6.9659,0.986208,1,0.00668934,0.111441,0.705615,0.141611,0.606264,0.987688,0.606264,0,-0.00439366,0.0319237,0.916783,0.844448,0.0105113,0.0181499,0.00147882,0.00173583,0.562279,0.0128947,-11.3273,-14.1644,10.5707,0.717662,0.79861,-15.9561,-0.0164826,0,-0.000632963,1.48215,2.35937,0,0,-0.003584,-0.975874,-0.165407,-0.00038714,-0.015247,0.376872,6.5,15.375,0,0,27.8333,13.1667,1.54167,-17.0157,1e-05,0.00541256,0.103578,1.49694,0.0884104,62007,0.102544,75.44,6.50079
16434,0.953931,0.0191964,0.0459477,0.0127378,0.120369,0.00869065,0.204359,0.329415,3.97199,0.0669711,0.299877,0.0706299,0.877222,6.96212,0.987057,1,0.0063924,0.107248,0.700506,0.141331,0.6055,0.982936,0.6055,0,-0.00441626,0.0334684,0.915535,0.84486,0.0104206,0.0180288,0.00152797,0.00176813,0.56306,0.012697,-11.3306,-14.5026,10.6504,0.715349,0.796885,-15.7261,-0.0167504,0,-0.000807259,1.4772,2.35473,0,0,-0.00360595,-0.975669,-0.162916,-0.000389489,-0.0149356,0.376506,6.58333,17.1667,0,0,26.9583,12.625,1.54167,-17.0165,1.5e-05,-0.000848838,0.114856,1.52858,0.083827,60967,0.102573,73.16,6.10543
16435,0.95382,0.0192744,0.0458689,0.0127727,0.120464,0.00880869,0.203819,0.331012,3.97573,0.0669809,0.299873,0.0714365,0.876733,6.96263,0.986851,1,0.00645837,0.109343,0.702767,0.141373,0.603261,0.985553,0.603261,0,-0.00440791,0.0330323,0.915223,0.844121,0.0105173,0.0181476,0.0014791,0.00172553,0.562706,0.0127113,-11.2781,-14.5002,10.7462,0.714445,0.804242,-15.6705,-0.0167699,0,-0.00076777,1.47767,2.348,0,0,-0.0036032,-0.976949,-0.165107,-0.000390652,-0.0159425,0.374705,7.5,16.9167,0,0,27.2083,14.2083,1.5,-17.0105,1.5e-05,0.000693347,0.117124,1.59374,0.0889969,58419,0.102589,71.68,5.73169
16436,0.953817,0.0194115,0.0448333,0.0128886,0.120096,0.00882271,0.204021,0.330799,3.96478,0.0677336,0.300033,0.0716378,0.876424,6.96192,0.986966,1,0.00657294,0.108887,0.702901,0.141139,0.584899,0.984462,0.584899,0,-0.00438644,0.0333234,0.916332,0.84228,0.0106499,0.0182093,0.00147443,0.00176078,0.564429,0.0129587,-11.3771,-14.2397,10.686,0.714619,0.793644,-15.821,-0.0166422,0,-0.000854492,1.47802,2.34997,0,0,-0.00357799,-0.977328,-0.166131,-0.000388278,-0.0163407,0.375139,6.66667,15.7917,0,0,27.3333,13.625,1.45833,-17.0129,1.5e-05,0.00224355,0.109586,1.5419,0.0883963,60298,0.102618,73.07,6.14215
16437,0.953252,0.0191151,0.0456426,0.0126693,0.122398,0.00865464,0.204522,0.333511,4.01064,0.0664737,0.300022,0.0704228,0.877163,6.96708,0.986719,1,0.00644294,0.111782,0.708654,0.143413,0.580525,0.987309,0.580525,0,-0.00440299,0.0325983,0.916341,0.845189,0.0104059,0.0179827,0.00144303,0.00167686,0.561983,0.0127071,-11.2217,-14.4556,10.5627,0.717983,0.796513,-15.7329,-0.0166847,0,-0.000802541,1.47548,2.34436,0,0,-0.00358867,-0.970127,-0.163581,-0.000388202,-0.0164285,0.373936,6,15.9583,0,0,27.0833,13.875,1.875,-17.0062,2.25e-05,-0.000380547,0.108457,1.55753,0.0872676,59766,0.102645,72.01,6.05023
16438,0.957299,0.0196565,0.0449975,0.0130538,0.119919,0.0086124,0.203638,0.331732,3.9514,0.0658897,0.299958,0.0719362,0.878266,6.95699,0.986154,1,0.00719507,0.120922,0.700066,0.140733,0.624198,0.983455,0.624198,0,-0.00435379,0.0333324,0.916339,0.842915,0.0105971,0.0183876,0.00140306,0.00169319,0.56158,0.012945,-11.4599,-13.9505,10.7075,0.713842,0.803371,-16.0472,-0.0171077,0,-0.000766284,1.48271,2.36146,0,0,-0.00360701,-0.985188,-0.163683,-0.000390312,-0.0153523,0.377446,5.54167,14.25,0,0,29.625,12.5417,0.875,-17.004,1.5e-05,0.00101098,0.113475,1.57088,0.0855553,59346,0.102693,75.12,6.11896
16439,0.957669,0.0194586,0.0457761,0.0129002,0.121194,0.00874501,0.204451,0.333575,3.98064,0.0667075,0.300416,0.0713707,0.875812,6.95624,0.986241,1,0.00675583,0.113746,0.703814,0.142002,0.597679,0.986648,0.597679,0,-0.00440522,0.0330063,0.915683,0.843787,0.0105511,0.0182827,0.00138957,0.00167725,0.561839,0.0128506,-11.3439,-14.2965,10.705,0.714445,0.798354,-15.8214,-0.01688,0,-0.000746688,1.48566,2.3659,0,0,-0.00359956,-0.977168,-0.165045,-0.000389041,-0.0150617,0.377716,6.54167,15.9583,0,0,28.6667,13.5833,1.5,-17.0004,1.5e-05,-5.30052e-05,0.109965,1.53325,0.0869527,60673,0.102734,75.52,6.24843
16440,0.95036,0.0193129,0.0458287,0.0128137,0.12059,0.00873401,0.204244,0.329574,3.98395,0.0664422,0.300036,0.0713113,0.8772,6.95867,0.98684,1,0.00672479,0.114988,0.701787,0.141647,0.574272,0.985738,0.574272,0,-0.00439864,0.0332068,0.915385,0.844296,0.0104878,0.0181406,0.00133017,0.0016126,0.561303,0.0127475,-11.4355,-14.326,10.6723,0.715399,0.797232,-15.8042,-0.0168718,0,-0.000754524,1.47309,2.35221,0,0,-0.00359315,-0.981908,-0.164049,-0.000390505,-0.0160115,0.376014,7.04167,15.625,0,0,27.6667,11.9583,1.04167,-17.0045,2.25e-05,-4.13155e-05,0.111469,1.5778,0.086072,59081,0.102752,76.25,6.49038
16441,0.956202,0.0193937,0.0460935,0.0128324,0.12091,0.00878337,0.203509,0.333547,3.9976,0.0666258,0.299607,0.0717479,0.877169,6.96121,0.986545,1,0.00657195,0.112623,0.706499,0.141902,0.611577,0.982908,0.611577,0,-0.00440537,0.0324907,0.915204,0.842875,0.0105401,0.0182673,0.00135696,0.0016181,0.561187,0.0128111,-11.281,-14.5266,10.7499,0.713685,0.80091,-15.7326,-0.0168707,0,-0.000742893,1.47958,2.34692,0,0,-0.00359492,-0.976558,-0.164168,-0.000387727,-0.0153846,0.374586,6.79167,16.375,0,0,28.625,14.375,1.45833,-17.0059,1e-05,0.000165956,0.112451,1.54095,0.0896301,60287,0.102766,73.29,5.90377
16442,0.954597,0.0192494,0.0457988,0.0127472,0.121256,0.00880046,0.204358,0.332485,3.99662,0.0675325,0.300105,0.0712374,0.875412,6.95878,0.986848,1,0.00642135,0.107477,0.704339,0.142321,0.58766,0.989177,0.58766,0,-0.0043995,0.0333629,0.915182,0.84417,0.0105081,0.0181104,0.00139673,0.00167108,0.562846,0.0128053,-11.3121,-14.5534,10.6968,0.716366,0.794092,-15.683,-0.0168154,0,-0.000938293,1.4822,2.36735,0,0,-0.00360848,-0.975461,-0.164894,-0.000391428,-0.0154126,0.378285,6.29167,16.2917,0,0,27.2083,14.25,1.625,-17.0021,2.25e-05,-0.000667444,0.117028,1.53366,0.0911231,60502,0.102759,71.99,5.98279
16443,0.952152,0.0193669,0.0456123,0.0128468,0.121126,0.00876063,0.204804,0.33096,3.97906,0.0659047,0.300194,0.0713227,0.875942,6.96445,0.986792,1,0.00645732,0.109094,0.703927,0.142119,0.587436,0.978419,0.587436,0,-0.00439841,0.0334275,0.91611,0.843964,0.0105087,0.0181534,0.00147124,0.00174549,0.563291,0.0128322,-11.2934,-14.375,10.6152,0.71749,0.801074,-15.8429,-0.0166644,0,-0.000929228,1.4803,2.36373,0,0,-0.0035852,-0.976606,-0.16552,-0.000387264,-0.0143305,0.377652,6.75,15.1667,0,0,25.9167,12.875,1.5,-17.0018,1e-05,0.00188704,0.112689,1.52674,0.0864363,60938,0.102746,72.65,6.15176
16444,0.949367,0.0196481,0.0455006,0.0130091,0.121423,0.00888563,0.204231,0.329197,3.99113,0.0673494,0.300398,0.0721963,0.874565,6.95431,0.986248,1,0.00648844,0.108453,0.702837,0.141966,0.574169,0.982908,0.574169,0,-0.00436874,0.0335039,0.916033,0.841154,0.0107283,0.0184771,0.00146681,0.00175465,0.563146,0.0129908,-11.2359,-14.2809,10.7424,0.715012,0.81048,-15.8222,-0.0170084,0,-0.000810292,1.47445,2.35197,0,0,-0.00362268,-0.981635,-0.16827,-0.000391394,-0.0157286,0.37544,5.5,16.625,0,0,28.1667,14.2917,1.29167,-16.9948,1e-05,0.00193105,0.108273,1.53676,0.0910304,60391,0.102762,71.3,5.67124
16445,0.955356,0.0196066,0.0449391,0.0130153,0.121243,0.00871025,0.204071,0.333141,3.96899,0.0658833,0.300151,0.0714373,0.876346,6.95823,0.986366,1,0.00671831,0.114417,0.705297,0.141819,0.607345,0.981804,0.607345,0,-0.0043574,0.0326652,0.916911,0.843116,0.0105982,0.0183759,0.00156762,0.00183316,0.564274,0.0129555,-11.2656,-14.0921,10.6826,0.71518,0.803723,-15.9751,-0.0171501,0,-0.000793956,1.48065,2.358,0,0,-0.0036072,-0.979674,-0.166117,-0.000389541,-0.0152421,0.376782,6.45833,15.0417,0,0,28.1667,14.125,1.45833,-16.9978,1.5e-05,-7.76093e-05,0.108927,1.57848,0.0857532,59068,0.102757,76.07,6.19501
16446,0.956655,0.0194516,0.0451486,0.0129069,0.120994,0.00875491,0.204479,0.33182,3.97251,0.0662173,0.300152,0.071372,0.875819,6.95757,0.985705,1,0.0067447,0.113953,0.704114,0.141864,0.582623,0.988681,0.582623,0,-0.00438224,0.0325897,0.916162,0.842851,0.0105837,0.0182347,0.0013936,0.00167271,0.561019,0.0128948,-11.3656,-14.2537,10.6608,0.714664,0.799877,-15.881,-0.0170015,0,-0.000722075,1.48117,2.36003,0,0,-0.00360295,-0.980613,-0.165406,-0.000391058,-0.0154895,0.376717,6.375,15.5417,0,0,27.0833,13.1667,1.16667,-16.9952,1e-05,0.000526931,0.112869,1.55895,0.0889716,59653,0.102773,72.38,6.08847
16447,0.951377,0.019704,0.0446051,0.0130855,0.121266,0.00858447,0.204207,0.330584,3.98339,0.0644832,0.300122,0.0715729,0.876144,6.95696,0.98561,1,0.00706924,0.121033,0.704812,0.14194,0.585322,0.988031,0.585322,0,-0.00434745,0.0320925,0.917881,0.842916,0.0106151,0.0184363,0.00146086,0.00176205,0.562815,0.0129998,-11.2753,-13.8401,10.6248,0.715651,0.808381,-16.1381,-0.0170401,0,-0.000641535,1.4727,2.35134,0,0,-0.00359423,-0.98555,-0.164525,-0.000390203,-0.0148309,0.375644,6.04167,14.7917,0,0,30.7083,13.4583,0.916667,-16.9894,1.5e-05,-0.00150156,0.1041,1.54527,0.0853379,60286,0.102785,74.17,5.90681
16448,0.960007,0.0195555,0.0449874,0.0129682,0.120083,0.00882288,0.204248,0.334014,3.97333,0.0665991,0.300253,0.0717809,0.877379,6.95242,0.986004,1,0.00673387,0.114044,0.702723,0.141065,0.608271,0.993863,0.608271,0,-0.0043684,0.0332404,0.916083,0.841126,0.0106926,0.0183706,0.00134777,0.00166156,0.562084,0.0129755,-11.3717,-14.1821,10.7391,0.712908,0.804843,-15.8902,-0.0171548,0,-0.000781627,1.48896,2.36689,0,0,-0.00361745,-0.975965,-0.165001,-0.000391503,-0.0167055,0.377893,7.25,15.5,0,0,27.8333,12.2917,1.375,-16.9807,1.5e-05,0.00153297,0.107674,1.54723,0.0862956,60179,0.102788,74.39,6.28475
16449,0.95902,0.0195717,0.0436189,0.0130237,0.120219,0.00867304,0.203936,0.333239,3.96421,0.065999,0.299794,0.0715083,0.877304,6.96505,0.986454,1,0.00693178,0.116281,0.702523,0.141154,0.612503,0.986403,0.612503,0,-0.00433041,0.0330488,0.917521,0.842678,0.0106601,0.0182826,0.00143228,0.00171542,0.562193,0.0130493,-11.4888,-13.7844,10.614,0.714604,0.794918,-16.124,-0.0170748,0,-0.000905714,1.48089,2.35322,0,0,-0.00361222,-0.979038,-0.164812,-0.000390868,-0.0177898,0.375663,5.25,13.875,0,0,28.25,12.9583,1.29167,-16.9858,2.25e-05,0.000665872,0.103184,1.55165,0.0846937,60075,0.102784,74.24,6.45324
16450,0.956145,0.0197245,0.0453506,0.0130582,0.12031,0.00898812,0.203084,0.332926,3.9939,0.0672915,0.299783,0.0727022,0.877288,6.94769,0.98574,1,0.00678446,0.11619,0.704381,0.14128,0.607515,0.988974,0.607515,0,-0.00438152,0.0324883,0.915625,0.839284,0.0108482,0.0185895,0.0013184,0.00161003,0.560942,0.0130437,-11.3282,-14.2125,10.8643,0.711209,0.818323,-15.7996,-0.0170951,0,-0.000794575,1.47711,2.33642,0,0,-0.0035938,-0.985539,-0.161709,-0.000388547,-0.0171771,0.3725,7.54167,17.0833,0,0,28.5,12.5,1.04167,-16.9793,1.5e-05,0.000548292,0.111741,1.54088,0.0862834,60414,0.102806,74.09,5.88759
16451,0.958067,0.0195352,0.0447024,0.01297,0.12066,0.0086597,0.203979,0.332751,3.97231,0.0651239,0.299528,0.0716945,0.875867,6.96004,0.986181,1,0.00671619,0.114552,0.70332,0.141226,0.612812,0.986245,0.612812,0,-0.00436825,0.0324703,0.917417,0.844383,0.0105892,0.0183192,0.00161497,0.00185225,0.56445,0.0128598,-11.2364,-13.984,10.6809,0.71463,0.809177,-15.9827,-0.0170802,0,-0.000637957,1.48482,2.35674,0,0,-0.00362828,-0.979214,-0.166034,-0.000391927,-0.0163881,0.375949,6.41667,15.625,0,0,28.75,14,1.41667,-16.9751,2.25e-05,0.0011911,0.109849,1.59353,0.0897892,58398,0.102776,72.27,5.89501
16452,0.958657,0.0196846,0.0442612,0.0130755,0.120135,0.00876188,0.204089,0.332449,3.9519,0.0664282,0.300354,0.0717448,0.877797,6.95984,0.985834,1,0.00675118,0.116596,0.701437,0.140786,0.622441,0.989574,0.622441,0,-0.00437354,0.0322159,0.916778,0.841001,0.0107333,0.0184356,0.00137547,0.00168392,0.561429,0.0130315,-11.4241,-13.969,10.7122,0.71243,0.806799,-16.0108,-0.017219,0,-0.000672948,1.48816,2.3712,0,0,-0.00362874,-0.981564,-0.163712,-0.000392305,-0.0165726,0.378641,5.91667,14.875,0,0,26.875,12.375,1.25,-16.9801,1e-05,0.00692206,0.114321,1.56007,0.0856576,59732,0.102752,73.24,6.21437
16453,0.955452,0.0196858,0.0439036,0.0131268,0.120379,0.00861111,0.204448,0.331155,3.94797,0.0646906,0.300377,0.0710005,0.87691,6.96378,0.985873,1,0.00701571,0.117663,0.701274,0.140994,0.606794,0.988872,0.606794,0,-0.00434426,0.0324891,0.918601,0.844047,0.0106224,0.0183091,0.00143981,0.001774,0.563557,0.0130359,-11.4096,-13.5614,10.4775,0.718294,0.801751,-16.2974,-0.0171238,0,-0.000716432,1.48372,2.36762,0,0,-0.00362271,-0.975012,-0.167228,-0.000390196,-0.0148854,0.378065,6.33333,14.5833,0,0,30.6667,14.2917,1.70833,-16.9819,2.25e-05,0.00177334,0.108743,1.57801,0.0898802,58939,0.102761,72.75,6.31934
16454,0.954193,0.0197147,0.0443595,0.0131079,0.122117,0.00853241,0.204862,0.332973,3.98497,0.064247,0.300196,0.0716706,0.876204,6.96251,0.986183,1,0.00692832,0.117472,0.707384,0.142832,0.604618,0.985112,0.604618,0,-0.0043465,0.0320009,0.918558,0.843934,0.0105985,0.0184167,0.00150327,0.00178591,0.563476,0.0129917,-11.2836,-13.6309,10.5909,0.716257,0.800823,-16.2279,-0.0172393,0,-0.00073468,1.48224,2.35968,0,0,-0.00360771,-0.97576,-0.165454,-0.000390163,-0.015819,0.376355,5.875,13.5417,0,0,28.9167,14.4583,1.41667,-16.9782,1e-05,0.0014522,0.110486,1.56256,0.0894125,59507,0.102764,74.93,6.23259
16455,0.961531,0.0199087,0.045149,0.0131983,0.119486,0.00889804,0.202926,0.333183,3.97615,0.0659874,0.299603,0.0730178,0.876109,6.94857,0.985622,1,0.00683359,0.113112,0.700863,0.140225,0.596579,0.988351,0.596579,0,-0.00436706,0.0331504,0.915938,0.839961,0.0108385,0.0187321,0.00126158,0.00159459,0.560629,0.0130501,-11.3927,-13.9767,10.8761,0.710594,0.821469,-15.9741,-0.0169975,0,-0.000864889,1.48852,2.36174,0,0,-0.00361032,-0.979716,-0.165392,-0.000390041,-0.0164234,0.376744,6.5,15.4167,0,0,27.6667,11.8333,1.20833,-16.9724,1.5e-05,-0.000810556,0.107247,1.56212,0.0871983,59602,0.102792,76.21,6.38963
16456,0.955978,0.0197188,0.0451145,0.0130766,0.120549,0.00873511,0.203225,0.33297,3.97406,0.0651665,0.299761,0.0720364,0.876768,6.96018,0.986197,1,0.00663758,0.116283,0.704472,0.141284,0.59837,0.990424,0.59837,0,-0.00437999,0.0319095,0.917266,0.842961,0.0106473,0.0184645,0.00147036,0.0017673,0.564052,0.0129466,-11.2489,-13.9759,10.6807,0.715177,0.80751,-16.0007,-0.0170724,0,-0.000616731,1.47936,2.35158,0,0,-0.00361494,-0.975094,-0.163977,-0.000387678,-0.0165888,0.375396,6.20833,15.25,0,0,28.1667,13.9583,1.66667,-16.9621,2.25e-05,-0.000749648,0.11813,1.55684,0.0876105,59779,0.102813,71.91,6.11362
16457,0.957084,0.0192941,0.0449789,0.0128275,0.120193,0.0087008,0.204317,0.330765,3.93801,0.0661109,0.299933,0.0710488,0.877045,6.96318,0.986719,1,0.00663529,0.113919,0.700075,0.14097,0.602582,0.98494,0.602582,0,-0.00438488,0.0332298,0.916951,0.845793,0.0104709,0.0180562,0.00153848,0.00181092,0.563309,0.0127515,-11.3381,-14.0982,10.5685,0.717718,0.796667,-15.9237,-0.0170333,0,-0.000713967,1.48681,2.38049,0,0,-0.0036261,-0.973623,-0.167089,-0.000390217,-0.0164041,0.380879,6.95833,15.4167,0,0,27.75,13.5,1.66667,-16.9636,1.5e-05,0.00172391,0.108327,1.57786,0.0872982,59035,0.102805,75.46,6.36692
16458,0.949474,0.019168,0.0459976,0.0126853,0.121459,0.00877518,0.204832,0.329484,3.99167,0.0672228,0.300153,0.0715168,0.875269,6.96658,0.986342,1,0.00638369,0.107354,0.705015,0.142628,0.570209,0.985678,0.570209,0,-0.00439719,0.0333894,0.91608,0.84483,0.0104672,0.018032,0.00154029,0.00175125,0.562187,0.0127338,-11.2378,-14.4672,10.6668,0.716279,0.792312,-15.692,-0.017024,0,-0.000777089,1.46915,2.33495,0,0,-0.00361366,-0.976294,-0.164079,-0.00039096,-0.0155261,0.372739,6.54167,15.5833,0,0,26.5833,14.0833,1.54167,-16.9722,1e-05,-0.00108864,0.105419,1.55187,0.0894508,59893,0.102787,73.06,6.175
16459,0.957859,0.0196817,0.0449563,0.0130583,0.120773,0.00871639,0.203969,0.333289,3.96925,0.0654757,0.300065,0.0722323,0.875203,6.95418,0.985944,1,0.00689453,0.116917,0.703291,0.141466,0.602579,0.989724,0.602579,0,-0.00435462,0.0336407,0.916487,0.842625,0.010672,0.0184785,0.00139668,0.00168531,0.56229,0.0129334,-11.356,-13.9711,10.7502,0.712739,0.812323,-15.9883,-0.0173254,0,-0.000932337,1.48149,2.35311,0,0,-0.00362668,-0.982257,-0.16437,-0.000390388,-0.0173039,0.375387,6.66667,15.5833,0,0,29.5,13.6667,1.375,-16.9789,1e-05,0.00156696,0.110176,1.54307,0.0890419,60231,0.102776,73.69,6.10237
